시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 성남분당구 구미동,2**,단독,12m미만,289.79,395.8,202011,16,"200,000",2007,구미로144번길,
경기도 성남분당구 구미동,2**,단독,12m미만,386.44,420.1,202007,13,"210,000",2008,구미로144번길,
경기도 성남분당구 구미동,2**,단독,8m미만,274.29,458,202006,28,"177,000",2000,구미로144번길,
경기도 성남분당구 구미동,2**,단독,12m미만,329.91,523.7,202004,13,"250,000",2004,구미로192번길,
경기도 성남분당구 구미동,2**,단독,12m미만,439.32,618.3,202006,16,"405,000",2016,구미로144번길,
경기도 성남분당구 궁내동,3**,다가구,8m미만,219.79,373.18,202006,15,"100,800",1999,궁내로67번길,
경기도 성남분당구 궁내동,3**,단독,8m미만,165.75,706,202009,10,"175,000",2004,null,
경기도 성남분당구 궁내동,3**,단독,8m미만,165.75,706,202008,26,"175,000",2004,null,20200828
경기도 성남분당구 금곡동,3*,단독,8m미만,275.04,564,202005,28,"225,000",2018,쇳골로47번길,
경기도 성남분당구 금곡동,*,단독,8m미만,119.02,628,202006,21,"185,000",2016,쇳골로,
경기도 성남분당구 대장동,*,단독,8m미만,320.13,658,202007,27,"220,000",2007,두밀로123번길,
경기도 성남분당구 백현동,5**,다가구,12m미만,289.39,235.9,202010,26,"234,000",2010,판교역로50번길,
경기도 성남분당구 백현동,5**,다가구,25m미만,382.72,258.5,202011,11,"265,000",2010,판교역로10번길,
경기도 성남분당구 백현동,5**,다가구,25m미만,385.47,263.7,202012,11,"293,700",2011,판교역로10번길,
경기도 성남분당구 백현동,5**,다가구,12m미만,462.72,273.6,202011,26,"270,000",2012,동판교로52번길,
경기도 성남분당구 백현동,5**,다가구,12m미만,389.71,280.4,202007,7,"277,000",2010,판교역로2번길,
경기도 성남분당구 백현동,5**,다가구,12m미만,458.9,280.9,202001,20,"260,000",2012,동판교로52번길,
경기도 성남분당구 백현동,5**,다가구,12m미만,405.01,286.7,202011,27,"276,000",2010,동판교로52번길,
경기도 성남분당구 백현동,5**,단독,25m미만,340.94,239,202006,4,"232,000",2012,판교역로,
경기도 성남분당구 백현동,5**,단독,25m미만,222.17,247.2,202010,26,"252,600",2014,판교역로,
경기도 성남분당구 백현동,5**,단독,12m미만,205.21,259.5,202004,2,"230,000",2010,판교역로44번길,
경기도 성남분당구 분당동,1**,다가구,12m미만,345.84,174,202012,30,"129,000",1999,장안로14번길,
경기도 성남분당구 분당동,1**,다가구,8m미만,381.79,197.6,202002,13,"137,000",1996,분당로,
경기도 성남분당구 분당동,1**,다가구,8m미만,401,201.5,202004,28,"125,000",1995,장안로14번길,
경기도 성남분당구 분당동,1**,다가구,12m미만,384.33,211.9,202005,16,"126,000",1995,서현로494번길,
경기도 성남분당구 분당동,1**,다가구,8m미만,428.2,214.9,202012,5,"165,000",1998,장안로4번길,
경기도 성남분당구 분당동,1**,다가구,8m미만,420.96,217.1,202007,2,"137,800",1997,장안로4번길,
경기도 성남분당구 분당동,1**,다가구,12m미만,433.59,218.3,202005,12,"130,000",1998,선지봉로15번길,
경기도 성남분당구 분당동,1**,다가구,8m미만,421.88,220.4,202002,26,"108,000",1996,장안로4번길,
경기도 성남분당구 분당동,1**,다가구,8m미만,449.76,226.7,202006,26,"144,000",1997,서현로478번길,
경기도 성남분당구 분당동,1**,다가구,8m미만,450.96,227.1,202003,11,"100,000",1996,선지봉로16번길,
경기도 성남분당구 분당동,1**,다가구,12m미만,417.16,227.2,202011,7,"141,000",1995,분당로359번길,
경기도 성남분당구 분당동,1**,다가구,12m미만,499.68,251.8,202006,10,"220,000",2000,선지봉로,
경기도 성남분당구 분당동,1**,단독,12m미만,429,214.8,202006,9,"139,000",2001,장안로62번길,
경기도 성남분당구 분당동,5*,단독,25m미만,238.38,310.9,202007,31,"183,000",1997,예원로6번길,
경기도 성남분당구 서현동,3**,다가구,25m미만,414.16,214.7,202012,5,"165,000",1993,불정로,
경기도 성남분당구 서현동,3**,다가구,12m미만,423.2,225.2,202001,11,"144,000",2001,불정로420번길,
경기도 성남분당구 서현동,3**,다가구,25m미만,426.96,226.6,202006,23,"154,500",1995,불정로,
경기도 성남분당구 서현동,3**,다가구,8m미만,423.28,227.1,202006,22,"145,000",1998,불정로420번길,
경기도 성남분당구 서현동,8*,다가구,12m미만,392.04,228.1,202004,18,"165,000",1994,서현로237번길,
경기도 성남분당구 서현동,8*,다가구,12m미만,450.72,288.1,202003,18,"160,000",2003,서현로237번길,
경기도 성남분당구 서현동,3**,단독,25m미만,254.27,214.5,202012,23,"136,500",1995,불정로432번길,
경기도 성남분당구 석운동,9*,단독,8m미만,183.6,516,202004,2,"60,000",2001,석운로15번길,
경기도 성남분당구 석운동,9*,단독,8m미만,104.41,545,202010,20,"103,000",2007,석운로15번길,
경기도 성남분당구 수내동,9*,다가구,8m미만,349.86,187.2,202007,17,"139,500",1999,발이봉남로4번길,
경기도 성남분당구 수내동,8*,다가구,25m미만,330.08,190.9,202002,2,"125,000",1994,발이봉북로,
경기도 성남분당구 수내동,1**,다가구,8m미만,283.54,195.1,202008,15,"111,000",1996,발이봉북로27번길,
경기도 성남분당구 수내동,9*,다가구,8m미만,396.36,199.5,202007,18,"137,500",1996,발이봉남로8번길,
경기도 성남분당구 수내동,9*,다가구,8m미만,393.12,199.8,202005,2,"141,000",1998,발이봉남로4번길,
경기도 성남분당구 수내동,1**,다가구,8m미만,324.79,205.7,202012,12,"118,000",1998,발이봉남로43번길,
경기도 성남분당구 수내동,8*,다가구,8m미만,408.78,206.9,202002,18,"140,000",1997,발이봉로7번길,
경기도 성남분당구 수내동,1**,다가구,8m미만,409.89,212.7,202007,21,"125,000",2002,발이봉북로35번길,
경기도 성남분당구 수내동,1**,다가구,8m미만,442.64,224,202007,6,"180,000",2000,발이봉북로24번길,
경기도 성남분당구 수내동,1**,다가구,8m미만,431.94,226.2,202010,26,"149,000",1997,발이봉남로8번길,
경기도 성남분당구 야탑동,4**,다가구,8m미만,271.64,207,202006,22,"142,000",2009,판교로592번길,
경기도 성남분당구 야탑동,2**,다가구,12m미만,435.92,229.2,202010,29,"156,000",1994,매화로56번길,
경기도 성남분당구 야탑동,2**,다가구,25m미만,428.26,230.1,202006,5,"130,000",1994,매화로48번길,
경기도 성남분당구 운중동,1***,다가구,12m미만,429.43,263.8,202005,4,"264,000",2013,운중로146번길,
경기도 성남분당구 운중동,9**,다가구,25m미만,380.17,264.7,202006,8,"252,000",2011,운중로125번길,
경기도 성남분당구 운중동,9**,단독,25m미만,249.19,224.4,202008,15,"239,000",2010,산운로139번길,
경기도 성남분당구 운중동,8**,단독,12m미만,286.96,225.1,202007,25,"225,000",2016,산운로32번길,
경기도 성남분당구 운중동,8**,단독,12m미만,297.8,225.2,202010,13,"267,000",2012,산운로32번길,
경기도 성남분당구 운중동,8**,단독,12m미만,219.94,229.5,202005,23,"179,000",2012,산운로32번길,
경기도 성남분당구 운중동,8**,단독,25m미만,323.76,230.5,202005,19,"275,000",2017,산운로,
경기도 성남분당구 운중동,8**,단독,12m미만,175.95,232.2,202008,25,"175,000",2013,산운로78번길,
경기도 성남분당구 운중동,9**,단독,12m미만,224.67,250.6,202010,18,"197,000",2012,판교원로14번길,
경기도 성남분당구 운중동,8**,단독,25m미만,299.74,252.3,202005,18,"205,000",2012,산운로56번길,
경기도 성남분당구 운중동,1***,단독,25m미만,277.06,255.8,202008,14,"352,000",2015,판교원로153번길,
경기도 성남분당구 운중동,1***,단독,12m미만,294.81,265,202012,31,"330,000",2014,산운로208번길,
경기도 성남분당구 운중동,9**,단독,8m미만,451.8,433.5,202011,17,"661,500",2012,산운로,
경기도 성남분당구 운중동,9**,단독,8m미만,475.94,443.4,202012,23,"436,831",2012,산운로,
경기도 성남분당구 운중동,9**,단독,8m미만,640.53,510.5,202010,8,"557,877",2012,산운로,
경기도 성남분당구 운중동,9**,단독,8m미만,675.1,596.7,202010,6,"629,000",2012,산운로,
경기도 성남분당구 이매동,5*,다가구,8m미만,207.48,363.33,202007,1,"104,000",2001,방아로46번길,
경기도 성남분당구 이매동,5*,다가구,8m미만,207.48,363.34,202004,4,"100,000",2001,방아로46번길,
경기도 성남분당구 이매동,4*,다가구,8m미만,527.4,660,202007,10,"250,000",2004,방아로46번길,
경기도 성남분당구 이매동,4*,다가구,8m미만,528.24,661,202012,15,"238,000",2004,방아로46번길,
경기도 성남분당구 정자동,2**,다가구,8m미만,312.75,191,202007,21,"119,500",1996,불곡북로35번길,
경기도 성남분당구 정자동,2**,다가구,8m미만,371.52,191.1,202012,5,"138,000",1998,불곡북로35번길,
경기도 성남분당구 정자동,2**,다가구,8m미만,327.14,195.1,202003,23,"130,000",1997,불곡남로25번길,
경기도 성남분당구 정자동,2**,다가구,25m미만,364.33,195.8,202007,9,"130,700",1997,불곡로25번길,
경기도 성남분당구 정자동,2**,다가구,8m미만,389.04,196.1,202005,11,"120,000",1997,불곡북로31번길,
경기도 성남분당구 정자동,2**,다가구,25m미만,393.6,197.3,202009,22,"170,000",1997,불곡로,
경기도 성남분당구 정자동,2**,다가구,25m미만,347.78,199.9,202011,16,"150,000",1996,불곡로13번길,
경기도 성남분당구 정자동,1**,다가구,12m미만,370.52,202,202003,27,"152,000",1994,내정로11번길,
경기도 성남분당구 정자동,2**,다가구,12m미만,306.03,204.3,202011,21,"147,000",1996,불곡북로13번길,
경기도 성남분당구 정자동,2**,다가구,12m미만,314.71,215.8,202010,16,"122,000",1998,불곡남로21번길,
경기도 성남분당구 정자동,2**,다가구,8m미만,432.76,217.1,202011,27,"137,000",1996,불곡북로25번길,
경기도 성남분당구 정자동,5*,다가구,8m미만,441.98,223.9,202011,11,"174,500",1997,내정로113번길,
경기도 성남분당구 정자동,6*,다가구,8m미만,449.76,226.3,202002,25,"230,000",1994,느티로77번길,
경기도 성남분당구 정자동,2**,다가구,8m미만,440.97,226.6,202011,30,"155,000",1996,불곡남로17번길,
경기도 성남분당구 정자동,3*,다가구,25m미만,449.44,229.8,202012,14,"179,500",1994,백현로144번길,
경기도 성남분당구 정자동,4*,다가구,25m미만,448.56,230.3,202012,2,"205,000",1996,백현로150번길,
경기도 성남분당구 정자동,5*,다가구,12m미만,461.28,231.1,202008,10,"193,000",1997,내정로107번길,
경기도 성남분당구 정자동,2**,단독,25m미만,409.86,206,202011,13,"170,000",1996,불곡남로,
경기도 성남분당구 정자동,2**,단독,12m미만,190.24,214.3,202007,29,"126,800",1996,불곡북로13번길,
경기도 성남분당구 정자동,1**,단독,12m미만,493.4,252.4,202007,1,"265,000",2002,불정로87번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,219.64,230.6,202008,10,"182,000",2011,서판교로74번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,200.68,232,202004,3,"166,000",2013,서판교로100번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,200.68,232,202002,28,"166,000",2013,서판교로100번길,20200324
경기도 성남분당구 판교동,6**,다가구,12m미만,227.47,244.8,202008,29,"185,000",2020,서판교로6번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,348.93,250.1,202011,11,"176,000",2011,서판교로58번길,
경기도 성남분당구 판교동,4**,다가구,25m미만,372.13,260.2,202009,1,"224,000",2016,판교로209번길,
경기도 성남분당구 판교동,6**,다가구,12m미만,379.41,261.1,202007,3,"275,000",2011,운중로277번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,381.42,262,202012,7,"212,000",2011,서판교로58번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,394.38,264,202004,21,"205,000",2009,서판교로44번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,367.44,264.9,202005,28,"200,000",2010,운중로267번길,
경기도 성남분당구 판교동,5**,다가구,12m미만,378.87,265.1,202011,27,"245,000",2010,서판교로58번길,
경기도 성남분당구 판교동,6**,다가구,12m미만,425.04,307.6,202012,12,"315,000",2009,운중로233번길,
경기도 성남분당구 판교동,6**,다가구,25m미만,532.78,330.3,202002,4,"330,000",2010,운중로277번길,
경기도 성남분당구 판교동,5**,단독,12m미만,241.05,224,202011,28,"205,000",2013,판교로210번길,
경기도 성남분당구 판교동,5**,단독,12m미만,212.22,224.7,202008,28,"172,000",2020,판교로210번길,
경기도 성남분당구 판교동,6**,단독,12m미만,201.11,224.8,202005,15,"185,000",2010,서판교로6번길,
경기도 성남분당구 판교동,5**,단독,12m미만,214.91,224.9,202001,30,"180,000",2014,판교로198번길,
경기도 성남분당구 판교동,5**,단독,12m미만,221.5,228,202006,15,"182,000",2010,판교로197번길,
경기도 성남분당구 판교동,5**,단독,12m미만,190.9,228.7,202007,4,"195,000",2013,서판교로108번길,
경기도 성남분당구 판교동,5**,단독,25m미만,277.07,229.7,202007,8,"205,000",2010,서판교로132번길,
경기도 성남분당구 판교동,5**,단독,12m미만,211.13,230.8,202010,26,"228,000",2013,서판교로74번길,
경기도 성남분당구 판교동,5**,단독,12m미만,207.56,230.9,202007,25,"208,000",2011,판교로210번길,
경기도 성남분당구 판교동,5**,단독,12m미만,207.07,231.1,202010,29,"165,000",2017,서판교로118번길,
경기도 성남분당구 판교동,5**,단독,25m미만,347.91,231.7,202006,3,"210,000",2015,서판교로88번길,
경기도 성남분당구 판교동,5**,단독,12m미만,237.46,232.1,202007,15,"216,000",2011,서판교로32번길,
경기도 성남분당구 판교동,4**,단독,12m미만,115.68,235.2,202012,4,"195,000",2012,서판교로188번길,
경기도 성남분당구 판교동,6**,단독,12m미만,325.11,240.9,202005,25,"205,000",2011,판교원로286번길,
경기도 성남분당구 판교동,4**,단독,12m미만,298.65,241.1,202010,10,"197,500",2012,판교로197번길,
경기도 성남분당구 판교동,5**,단독,12m미만,243.68,252.9,202007,20,"207,300",2010,서판교로66번길,
경기도 성남분당구 판교동,5**,단독,12m미만,311.28,267.1,202012,10,"229,000",2012,서판교로100번길,
경기도 성남분당구 판교동,6**,단독,12m미만,298.18,273,202007,10,"266,900",2014,판교원로299번길,
경기도 성남분당구 판교동,5**,단독,25m미만,332.22,277.7,202006,2,"208,100",2014,판교로210번길,
경기도 성남분당구 판교동,5**,단독,12m미만,328.5,294.3,202010,20,"260,000",2010,판교로210번길,
경기도 성남분당구 판교동,5**,단독,12m미만,299.48,2226.8,202010,22,"222,000",2014,서판교로118번길,
경기도 성남수정구 고등동,5**,다가구,12m미만,389.32,245.9,202010,16,"280,000",2020,청계산로1길,
경기도 성남수정구 고등동,5**,다가구,-,390.7,246,202007,11,"285,000",2020,청계산로3길,
경기도 성남수정구 고등동,5**,다가구,-,410.73,258,202004,30,"240,000",1999,고등로2길,
경기도 성남수정구 고등동,6**,다가구,-,518.29,265,202010,19,"360,000",2020,청계산로4길,
경기도 성남수정구 고등동,3**,단독,8m미만,73.09,142,202002,17,"52,000",1999,대왕판교로976번길,
경기도 성남수정구 고등동,3**,단독,12m미만,213.96,182,202007,1,"120,000",2018,대왕판교로982번길,
경기도 성남수정구 고등동,1**,단독,8m미만,197.51,290,202007,25,"105,000",2020,등자로,
경기도 성남수정구 고등동,1**,단독,8m미만,199.35,375,202008,6,"115,000",2000,등자로,
경기도 성남수정구 고등동,1**,단독,8m미만,199.7,445,202011,11,"125,000",2001,등자로,
경기도 성남수정구 금토동,8*,단독,8m미만,98.55,261,202012,23,"82,000",1978,달래내로207번길,
경기도 성남수정구 금토동,4**,단독,8m미만,114.35,293,202008,14,"75,000",2011,null,
경기도 성남수정구 금토동,2**,단독,8m미만,193.68,660,202008,7,"245,000",1991,달래내로28번길,
