시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 가평군 청평면 청평리,6**,단독,8m미만,63.37,264,202106,5,"13,500",null,구청평로,20210701
경기도 가평군 청평면 청평리,4**,단독,12m미만,992.7,291,202101,7,"124,000",1994,청평중앙로,
경기도 가평군 청평면 청평리,2**,단독,12m미만,61.82,309,202102,7,"24,000",1900,골안길,
경기도 가평군 청평면 청평리,1**,단독,8m미만,95.7,327,202104,7,"22,500",1989,잠곡로73번길,20210716
경기도 가평군 청평면 청평리,1**,단독,8m미만,95.7,327,202107,16,"22,500",1989,잠곡로73번길,
경기도 가평군 청평면 청평리,5**,단독,8m미만,99.94,453,202101,30,"28,200",2019,골안길,
경기도 가평군 청평면 청평리,5**,단독,8m미만,241.72,962,202101,11,"49,000",2007,골안길,
경기도 가평군 청평면 하천리,5*,단독,8m미만,67.33,185,202104,11,"14,500",2013,버들숲로8번길,
경기도 가평군 청평면 하천리,4**,단독,8m미만,55.33,241,202105,14,"9,500",1974,우무내길,
경기도 가평군 청평면 하천리,6**,단독,8m미만,98.7,300,202107,13,"17,000",2000,우무내길,
경기도 가평군 청평면 하천리,6*,단독,8m미만,175.16,385,202101,9,"15,000",2001,버들숲로8번길,
경기도 가평군 청평면 하천리,4**,단독,25m미만,93.8,398,202105,24,"36,000",1983,경춘로,
경기도 가평군 청평면 하천리,6*,단독,8m미만,133.1,486,202103,9,"29,134",2001,버들숲로8번길,
경기도 가평군 청평면 하천리,2**,단독,8m미만,99.9,757,202103,4,"30,000",1999,마지기길,
경기도 가평군 청평면 하천리,5*,단독,8m미만,158.68,932,202104,10,"41,700",2001,버들숲로8번길,
경기도 가평군 청평면 호명리,3*,다가구,8m미만,145.84,882,202107,3,"21,500",2006,호명리길,
경기도 가평군 청평면 호명리,3**,단독,8m미만,80.36,499,202106,1,"23,500",2010,호반로,
경기도 가평군 청평면 호명리,3**,단독,8m미만,80.36,499,202105,7,"19,500",2010,호반로,
경기도 가평군 청평면 호명리,3**,단독,8m미만,80.36,499,202105,7,"20,000",2010,호반로,
경기도 고양덕양구 강매동,2**,단독,8m미만,169.8,160,202104,23,"16,800",1994,강매로,
경기도 고양덕양구 강매동,1**,단독,8m미만,52.16,301,202104,2,"43,000",1900,강매로216번길,
경기도 고양덕양구 고양동,1**,다가구,12m미만,104.72,238,202105,14,"75,000",1900,혜음로,
경기도 고양덕양구 고양동,4**,다가구,8m미만,524.1,661,202105,7,"120,220",2014,동헌로,
경기도 고양덕양구 고양동,2**,단독,8m미만,82.79,142,202104,29,"28,000",1983,대양로285번길,
경기도 고양덕양구 고양동,2**,단독,8m미만,73.05,222,202103,14,"26,500",1979,혜음로,
경기도 고양덕양구 고양동,4**,단독,8m미만,177.48,291,202101,18,"54,000",2009,동헌로,
경기도 고양덕양구 고양동,8**,단독,12m미만,55.08,304,202105,22,"37,300",1900,보광로12번길,
경기도 고양덕양구 관산동,2**,다가구,8m미만,711.09,233,202105,8,"94,000",1991,통일로770번길,
경기도 고양덕양구 관산동,5**,단독,8m미만,173.16,271,202101,29,"52,431",2008,동헌로3번길,
경기도 고양덕양구 관산동,5**,단독,8m미만,199.68,276,202105,15,"46,000",1997,동헌로3번길,20210719
경기도 고양덕양구 관산동,5**,단독,8m미만,199.68,276,202107,19,"46,000",1997,동헌로3번길,
경기도 고양덕양구 관산동,5**,단독,8m미만,196.99,395,202106,24,"59,000",2011,동헌로3번길,
경기도 고양덕양구 관산동,5**,단독,8m미만,181.88,457,202107,14,"70,000",2006,동헌로3번길,
경기도 고양덕양구 관산동,6**,단독,8m미만,219.99,458,202105,14,"63,000",1999,고골길83번길,
경기도 고양덕양구 관산동,6**,단독,8m미만,193.41,534,202102,22,"71,000",2006,통일로1018번길,
경기도 고양덕양구 관산동,8**,단독,8m미만,99.08,657,202103,24,"49,900",1998,통일로1031번길,
경기도 고양덕양구 내곡동,5*,다가구,8m미만,175.5,204,202101,16,"45,665",2011,내곡길,
경기도 고양덕양구 내곡동,6*,단독,8m미만,94.48,153,202104,24,"44,500",2015,내곡길,
경기도 고양덕양구 내곡동,2**,단독,8m미만,183.62,218,202104,3,"69,000",2014,내곡길70번길,
경기도 고양덕양구 내유동,6**,다가구,8m미만,258.57,292,202103,4,"77,000",2011,유산길17번길,
경기도 고양덕양구 내유동,4**,단독,8m미만,118.79,175,202106,9,"32,800",1979,통일로1154번길,
경기도 고양덕양구 내유동,6**,단독,8m미만,151.33,252,202104,11,"34,100",2000,통일로1258번길,
경기도 고양덕양구 내유동,6**,단독,8m미만,110.42,308,202104,5,"34,400",1900,통일로1258번길,
경기도 고양덕양구 내유동,4**,단독,8m미만,129.24,317,202101,27,"48,000",1979,통일로1154번길,
경기도 고양덕양구 내유동,6**,단독,8m미만,193.55,381,202105,25,"49,800",1900,통일로1258번길,
경기도 고양덕양구 내유동,1**,단독,8m미만,99.57,393,202103,15,"47,500",1999,통일로1258번길,
경기도 고양덕양구 내유동,1**,단독,8m미만,199.33,411,202104,5,"53,500",2006,내유길,
경기도 고양덕양구 내유동,1**,단독,8m미만,195,436,202107,10,"36,000",1900,내유길,
경기도 고양덕양구 내유동,7**,단독,8m미만,268.76,955.5,202102,4,"60,000",2008,명봉산로6번길,
경기도 고양덕양구 대자동,3**,다가구,8m미만,238.38,208,202103,9,"59,500",1900,통일로,
경기도 고양덕양구 대자동,4**,단독,8m미만,36,218,202102,17,"35,000",1978,호국로1595번길,
경기도 고양덕양구 대자동,7**,단독,8m미만,132.24,327,202101,25,"41,604",2008,고골길,
경기도 고양덕양구 대자동,6**,단독,8m미만,198.04,347,202105,15,"37,185",2007,고골길264번길,
경기도 고양덕양구 대장동,2**,단독,8m미만,74.44,131,202101,18,"37,600",1988,대주로107번길,20210330
경기도 고양덕양구 대장동,2**,단독,8m미만,74.44,131,202103,24,"37,600",1988,대주로107번길,
경기도 고양덕양구 대장동,1**,단독,8m미만,188.74,200,202104,7,"50,000",1994,호국로627번길,
경기도 고양덕양구 대장동,2**,단독,8m미만,38.71,322,202101,18,"107,000",1900,대주로107번길,20210330
경기도 고양덕양구 대장동,2**,단독,8m미만,38.71,322,202103,29,"107,000",1900,대주로107번길,
경기도 고양덕양구 대장동,2**,단독,8m미만,39.07,509,202102,15,"184,700",1900,대주로107번길,
경기도 고양덕양구 덕은동,*,단독,8m미만,37.6,84,202104,11,"20,100",1900,중앙로62번길,
경기도 고양덕양구 덕은동,1**,단독,8m미만,39.47,89,202106,20,"27,600",1900,대터2로,
경기도 고양덕양구 덕은동,1*,단독,12m미만,71.96,158,202103,26,"54,000",1900,중앙로64번길,
경기도 고양덕양구 덕은동,1**,단독,8m미만,72.36,192,202103,26,"38,000",1900,대터2로,
경기도 고양덕양구 도내동,1***,다가구,12m미만,444.44,247.1,202101,13,"160,500",2015,도래울안길,
경기도 고양덕양구 도내동,1***,다가구,12m미만,493.89,279.2,202106,24,"200,000",2018,도래울안길,
경기도 고양덕양구 도내동,1***,단독,12m미만,428.03,241.5,202102,26,"160,000",2014,도래울안길,
경기도 고양덕양구 도내동,1***,단독,12m미만,438.08,243.6,202103,5,"240,000",2017,의장로,20210510
경기도 고양덕양구 동산동,3**,다가구,12m미만,469.94,261.5,202106,3,"153,000",2014,동산1로1길,
경기도 고양덕양구 동산동,4*,단독,8m미만,70.56,298,202106,4,"117,000",2018,고양대로2002번길,20210623
경기도 고양덕양구 동산동,4*,단독,8m미만,70.56,298,202106,24,"117,000",2018,고양대로2002번길,
경기도 고양덕양구 동산동,4*,단독,8m미만,229.97,298,202103,23,"84,000",2014,고양대로2002번길,
경기도 고양덕양구 동산동,5*,단독,8m미만,62.64,304,202102,17,"82,000",1970,고양대로2002번길,
경기도 고양덕양구 동산동,4*,단독,8m미만,66,304,202104,28,"109,500",1969,고양대로2002번길,20210719
경기도 고양덕양구 동산동,4*,단독,8m미만,66,304,202104,28,"109,500",1969,고양대로2002번길,
경기도 고양덕양구 동산동,1**,단독,8m미만,67.7,321,202103,26,"65,000",1900,고양대로1910번길,
경기도 고양덕양구 동산동,5*,단독,8m미만,131.55,522,202106,24,"205,000",1980,고양대로1978번길,
경기도 고양덕양구 동산동,1**,단독,8m미만,228.82,927,202104,16,"145,000",1975,고양대로1910번길,
경기도 고양덕양구 벽제동,2**,단독,8m미만,98.94,335,202107,3,"55,500",2018,호국로,
경기도 고양덕양구 벽제동,3*,단독,8m미만,243.36,730.4,202104,17,"99,000",2007,호국로1907번길,
경기도 고양덕양구 벽제동,3*,단독,8m미만,243.36,730.4,202104,17,"100,000",2007,호국로1907번길,20210506
경기도 고양덕양구 삼송동,1**,다가구,8m미만,180.49,132,202103,6,"130,000",2018,신도3길,
경기도 고양덕양구 삼송동,3**,다가구,12m미만,469.13,260.8,202102,5,"165,000",2016,삼원로1길,
경기도 고양덕양구 삼송동,3**,다가구,12m미만,471.12,262.1,202102,8,"168,000",2016,삼원로1길,
경기도 고양덕양구 삼송동,3**,다가구,12m미만,457.03,268.7,202105,27,"202,000",2017,세솔로1길,
경기도 고양덕양구 삼송동,3**,다가구,25m미만,472.34,284.4,202101,13,"211,000",2016,세솔로,
경기도 고양덕양구 삼송동,3**,다가구,12m미만,529.62,295,202104,17,"163,000",2014,세솔로1길,
경기도 고양덕양구 삼송동,3**,다가구,12m미만,546.28,313.7,202103,12,"200,000",2014,삼원로3길,
경기도 고양덕양구 삼송동,8*,단독,8m미만,36.86,69,202102,5,"21,000",1900,세솔로2길,
경기도 고양덕양구 삼송동,1**,단독,12m미만,70.41,129,202105,11,"66,000",1900,신도2길,
경기도 고양덕양구 삼송동,1**,단독,8m미만,52.95,142,202105,14,"63,000",1970,null,
경기도 고양덕양구 삼송동,1**,단독,12m미만,66.1,165,202101,12,"77,500",1970,신도2길,
경기도 고양덕양구 삼송동,3*,단독,8m미만,90.06,187,202104,14,"87,800",1980,삼송로136번길,
경기도 고양덕양구 삼송동,5*,단독,8m미만,65.25,208,202104,7,"85,000",1900,삼송로193번길,
경기도 고양덕양구 삼송동,6*,단독,8m미만,71.01,215,202101,15,"67,000",1973,통일로240번길,
경기도 고양덕양구 삼송동,3**,단독,12m미만,446.53,276.3,202103,31,"169,700",2014,세솔로2길,
경기도 고양덕양구 삼송동,6*,단독,8m미만,71.01,294,202104,28,"72,000",1973,통일로240번길,
경기도 고양덕양구 삼송동,8*,단독,8m미만,198.99,330,202105,23,"104,000",2002,세솔로2길,
경기도 고양덕양구 선유동,1**,단독,8m미만,91.58,1824,202103,9,"48,010",1900,서리골길124번길,
경기도 고양덕양구 성사동,7**,단독,8m미만,93.45,172.7,202102,10,"43,500",1984,고양대로1369번길,
경기도 고양덕양구 성사동,7**,단독,12m미만,431.9,198,202105,10,"86,500",1997,호국로716번길,
경기도 고양덕양구 성사동,6**,단독,8m미만,94.91,332,202106,28,"100,000",1980,수역이길,
경기도 고양덕양구 신원동,6**,다가구,12m미만,485.86,276.3,202102,3,"153,000",2016,신원로1길,
경기도 고양덕양구 신원동,6**,다가구,12m미만,485.86,276.3,202102,3,"153,000",2016,신원로1길,20210224
경기도 고양덕양구 신원동,6**,다가구,12m미만,493.76,291.3,202102,15,"145,000",2015,신원로1길,
경기도 고양덕양구 신원동,6**,다가구,25m미만,488.34,296,202104,13,"220,000",2015,신원1로,
경기도 고양덕양구 신원동,3**,다가구,8m미만,221.73,1374,202101,27,"72,000",1900,통일로493번안길,20210428
경기도 고양덕양구 신원동,2**,단독,8m미만,91.78,506,202101,23,"60,000",1900,호국로1254번길,20210414
경기도 고양덕양구 신평동,*,단독,8m미만,36,360,202102,4,"55,000",1900,신평길,
경기도 고양덕양구 오금동,2**,단독,8m미만,230.05,1302,202105,28,"182,500",1900,큰골길,
경기도 고양덕양구 용두동,*,단독,8m미만,131.1,136,202104,15,"36,000",1993,용두로,
경기도 고양덕양구 용두동,3**,단독,8m미만,99.75,241,202103,19,"90,000",1987,용두로47번길,
경기도 고양덕양구 용두동,2**,단독,8m미만,123.26,403,202101,4,"85,400",1978,용두로35번길,
경기도 고양덕양구 원흥동,7**,다가구,12m미만,475.29,251.6,202101,9,"150,000",2016,삼원안길,
경기도 고양덕양구 원흥동,7**,다가구,12m미만,475.29,251.6,202101,9,"150,000",2016,삼원안길,20210128
경기도 고양덕양구 원흥동,6**,다가구,12m미만,452.47,263.5,202101,20,"150,000",2015,서삼릉1길,
경기도 고양덕양구 원흥동,6**,다가구,12m미만,469.9,263.8,202101,30,"135,000",2014,서삼릉1길,
경기도 고양덕양구 원흥동,7**,다가구,12m미만,439.53,264,202105,1,"175,000",2017,삼원안길,
경기도 고양덕양구 원흥동,6**,다가구,25m미만,486.1,270.4,202105,9,"175,000",2014,서삼릉1길,
경기도 고양덕양구 원흥동,6**,다가구,12m미만,662.18,272.9,202103,13,"192,000",2014,서삼릉길,
경기도 고양덕양구 원흥동,4**,단독,8m미만,75.68,330,202106,8,"58,900",2011,고양대로1670번길,
경기도 고양덕양구 주교동,5**,다가구,8m미만,496.12,237.7,202103,12,"70,000",2002,마상로113번길,
경기도 고양덕양구 주교동,6**,다가구,12m미만,634.21,464.2,202104,16,"290,000",2004,호국로777번길,
경기도 고양덕양구 주교동,6**,단독,12m미만,107.4,183.7,202105,18,"62,000",1979,원당로33번길,
경기도 고양덕양구 주교동,1***,단독,8m미만,58.57,714,202105,22,"53,000",1900,독곶이길,
경기도 고양덕양구 지축동,1**,다가구,8m미만,318.08,230,202101,8,"127,700",2020,북한산로387번길,
경기도 고양덕양구 지축동,7**,단독,8m미만,4848,102,202103,9,"29,000",1900,삼송로221번길,
경기도 고양덕양구 지축동,3**,단독,8m미만,99.59,138,202102,1,"46,000",2018,중고개길,
경기도 고양덕양구 지축동,7**,단독,8m미만,49.75,139,202101,25,"58,500",1973,통일로214번길,
경기도 고양덕양구 지축동,7**,단독,8m미만,81.95,175,202105,29,"71,000",1973,통일로214번안길,
경기도 고양덕양구 지축동,2**,단독,8m미만,219.97,330,202102,17,"120,000",2006,중고개길,20210409
경기도 고양덕양구 지축동,2**,단독,8m미만,219.97,330,202102,17,"140,000",2006,중고개길,
경기도 고양덕양구 지축동,7**,단독,8m미만,119.76,435,202102,6,"108,000",1984,통일로214번길,
경기도 고양덕양구 토당동,8**,다가구,12m미만,494.44,183.6,202101,14,"90,000",1991,지도로125번길,
경기도 고양덕양구 토당동,8**,다가구,8m미만,394.58,202,202101,12,"84,000",2002,토당로168번길,
경기도 고양덕양구 토당동,8**,다가구,25m미만,460.5,235.2,202103,2,"135,000",2002,행당로,
경기도 고양덕양구 토당동,8**,다가구,12m미만,518.78,247.5,202107,6,"137,500",2001,지도로13번길,
경기도 고양덕양구 토당동,8**,다가구,12m미만,569.7,249.4,202104,6,"147,000",2003,지도로92번길,
경기도 고양덕양구 토당동,3**,단독,12m미만,164.46,123,202101,26,"64,000",1980,지도로35번길,
경기도 고양덕양구 토당동,8*,단독,12m미만,233.3,129,202103,13,"74,500",1990,토당로162번길,
경기도 고양덕양구 토당동,3**,단독,8m미만,411,148,202104,3,"110,000",1988,토당로,
경기도 고양덕양구 토당동,5*,단독,8m미만,156.16,210,202102,4,"62,500",1983,능곡로13번길,
경기도 고양덕양구 토당동,3**,단독,8m미만,65.16,258,202103,29,"70,000",1978,능곡로31번길,
경기도 고양덕양구 행신동,9**,다가구,8m미만,368.58,177.5,202103,13,"71,000",1999,중앙로472번길,
경기도 고양덕양구 행신동,7**,다가구,12m미만,394.16,192.1,202101,4,"109,000",2000,용현로35번길,
경기도 고양덕양구 행신동,9**,다가구,12m미만,313.5,194,202104,3,"85,000",1999,행신로359번길,
경기도 고양덕양구 행신동,7**,다가구,12m미만,429.14,198.5,202105,28,"105,000",1996,용현로53번길,
